------------------------------------------------------------
 Model:        na/Downloads/OTPSnc/Model_tpxo9_v1
 Constituents included: m2  s2  n2  k2  k1  o1  p1  q1  
 
     Lat       Lon        mm.dd.yyyy hh:mm:ss     z(m)   Depth(m)
   -23.8667   35.3767     04.01.2011 17:00:00    -0.460   184.574
   -23.8667   35.3767     04.01.2011 18:00:00    -0.877   184.574
   -23.8667   35.3767     04.01.2011 19:00:00    -1.076   184.574
   -23.8667   35.3767     04.01.2011 20:00:00    -1.000   184.574
   -23.8667   35.3767     04.01.2011 21:00:00    -0.665   184.574
   -23.8667   35.3767     04.01.2011 22:00:00    -0.154   184.574
   -23.8667   35.3767     04.01.2011 23:00:00     0.404   184.574
   -23.8667   35.3767     04.02.2011 00:00:00     0.865   184.574
   -23.8667   35.3767     04.02.2011 01:00:00     1.111   184.574
   -23.8667   35.3767     04.02.2011 02:00:00     1.075   184.574
   -23.8667   35.3767     04.02.2011 03:00:00     0.766   184.574
   -23.8667   35.3767     04.02.2011 04:00:00     0.262   184.574
   -23.8667   35.3767     04.02.2011 05:00:00    -0.309   184.574
   -23.8667   35.3767     04.02.2011 06:00:00    -0.797   184.574
   -23.8667   35.3767     04.02.2011 07:00:00    -1.077   184.574
   -23.8667   35.3767     04.02.2011 08:00:00    -1.075   184.574
   -23.8667   35.3767     04.02.2011 09:00:00    -0.790   184.574
   -23.8667   35.3767     04.02.2011 10:00:00    -0.296   184.574
   -23.8667   35.3767     04.02.2011 11:00:00     0.279   184.574
   -23.8667   35.3767     04.02.2011 12:00:00     0.783   184.574
   -23.8667   35.3767     04.02.2011 13:00:00     1.084   184.574
   -23.8667   35.3767     04.02.2011 14:00:00     1.100   184.574
   -23.8667   35.3767     04.02.2011 15:00:00     0.824   184.574
   -23.8667   35.3767     04.02.2011 16:00:00     0.325   184.574
   -23.8667   35.3767     04.02.2011 17:00:00    -0.269   184.574
   -23.8667   35.3767     04.02.2011 18:00:00    -0.804   184.574
   -23.8667   35.3767     04.02.2011 19:00:00    -1.139   184.574
   -23.8667   35.3767     04.02.2011 20:00:00    -1.185   184.574
   -23.8667   35.3767     04.02.2011 21:00:00    -0.927   184.574
   -23.8667   35.3767     04.02.2011 22:00:00    -0.428   184.574
   -23.8667   35.3767     04.02.2011 23:00:00     0.186   184.574
   -23.8667   35.3767     04.03.2011 00:00:00     0.756   184.574
   -23.8667   35.3767     04.03.2011 01:00:00     1.136   184.574
   -23.8667   35.3767     04.03.2011 02:00:00     1.228   184.574
   -23.8667   35.3767     04.03.2011 03:00:00     1.006   184.574
   -23.8667   35.3767     04.03.2011 04:00:00     0.528   184.574
   -23.8667   35.3767     04.03.2011 05:00:00    -0.084   184.574
   -23.8667   35.3767     04.03.2011 06:00:00    -0.671   184.574
   -23.8667   35.3767     04.03.2011 07:00:00    -1.081   184.574
   -23.8667   35.3767     04.03.2011 08:00:00    -1.207   184.574
   -23.8667   35.3767     04.03.2011 09:00:00    -1.016   184.574
   -23.8667   35.3767     04.03.2011 10:00:00    -0.558   184.574
   -23.8667   35.3767     04.03.2011 11:00:00     0.048   184.574
   -23.8667   35.3767     04.03.2011 12:00:00     0.644   184.574
   -23.8667   35.3767     04.03.2011 13:00:00     1.074   184.574
   -23.8667   35.3767     04.03.2011 14:00:00     1.223   184.574
   -23.8667   35.3767     04.03.2011 15:00:00     1.050   184.574
   -23.8667   35.3767     04.03.2011 16:00:00     0.599   184.574
   -23.8667   35.3767     04.03.2011 17:00:00    -0.015   184.574
   -23.8667   35.3767     04.03.2011 18:00:00    -0.633   184.574
   -23.8667   35.3767     04.03.2011 19:00:00    -1.095   184.574
   -23.8667   35.3767     04.03.2011 20:00:00    -1.279   184.574
   -23.8667   35.3767     04.03.2011 21:00:00    -1.136   184.574
   -23.8667   35.3767     04.03.2011 22:00:00    -0.701   184.574
   -23.8667   35.3767     04.03.2011 23:00:00    -0.084   184.574
   -23.8667   35.3767     04.04.2011 00:00:00     0.556   184.574
   -23.8667   35.3767     04.04.2011 01:00:00     1.055   184.574
   -23.8667   35.3767     04.04.2011 02:00:00     1.283   184.574
   -23.8667   35.3767     04.04.2011 03:00:00     1.183   184.574
   -23.8667   35.3767     04.04.2011 04:00:00     0.780   184.574
   -23.8667   35.3767     04.04.2011 05:00:00     0.179   184.574
   -23.8667   35.3767     04.04.2011 06:00:00    -0.465   184.574
   -23.8667   35.3767     04.04.2011 07:00:00    -0.984   184.574
   -23.8667   35.3767     04.04.2011 08:00:00    -1.243   184.574
   -23.8667   35.3767     04.04.2011 09:00:00    -1.177   184.574
   -23.8667   35.3767     04.04.2011 10:00:00    -0.801   184.574
   -23.8667   35.3767     04.04.2011 11:00:00    -0.215   184.574
   -23.8667   35.3767     04.04.2011 12:00:00     0.428   184.574
   -23.8667   35.3767     04.04.2011 13:00:00     0.961   184.574
   -23.8667   35.3767     04.04.2011 14:00:00     1.244   184.574
   -23.8667   35.3767     04.04.2011 15:00:00     1.202   184.574
   -23.8667   35.3767     04.04.2011 16:00:00     0.845   184.574
   -23.8667   35.3767     04.04.2011 17:00:00     0.265   184.574
   -23.8667   35.3767     04.04.2011 18:00:00    -0.389   184.574
   -23.8667   35.3767     04.04.2011 19:00:00    -0.947   184.574
   -23.8667   35.3767     04.04.2011 20:00:00    -1.265   184.574
   -23.8667   35.3767     04.04.2011 21:00:00    -1.259   184.574
   -23.8667   35.3767     04.04.2011 22:00:00    -0.931   184.574
   -23.8667   35.3767     04.04.2011 23:00:00    -0.364   184.574
   -23.8667   35.3767     04.05.2011 00:00:00     0.295   184.574
   -23.8667   35.3767     04.05.2011 01:00:00     0.877   184.574
   -23.8667   35.3767     04.05.2011 02:00:00     1.232   184.574
   -23.8667   35.3767     04.05.2011 03:00:00     1.269   184.574
   -23.8667   35.3767     04.05.2011 04:00:00     0.980   184.574
   -23.8667   35.3767     04.05.2011 05:00:00     0.441   184.574
   -23.8667   35.3767     04.05.2011 06:00:00    -0.208   184.574
